sample_id,label,PRS
HG00253,1,0.32841907248331204
HG00254,1,0.6465028693895224
HG00255,1,0.4475951039140771
HG00256,1,0.5190052930964995
HG00257,0,0.39716689821414947
HG00258,1,0.5022376011982672
HG00259,0,0.3063657070128558
HG00260,0,0.33154286830412105
HG00261,0,0.4824009548733864
HG00262,1,0.3082590249418006
HG00263,0,0.2474900193300439
HG00264,0,0.2315787058668779
HG00265,0,0.48516934775105547
HG00266,1,0.8567561984052732
HG00267,0,0.23904762963700055
HG00268,1,0.28825140586854
HG00269,1,0.41592244437661025
HG00271,0,-0.05901316431201073
HG00272,0,0.435507032844894
HG00273,1,1.6563509911619865
HG00274,0,0.2645149368134313
HG00275,1,0.49756737509451165
HG00276,0,0.3785819583604083
HG00277,1,0.3555470395319589
HG00278,1,0.355940842617599
HG00280,0,0.35548254519284816
HG00281,0,0.2861853258971335
HG00282,0,0.17879500516218017
HG00284,1,0.0775465971538569
HG00285,0,0.8863792450677329
HG00288,0,0.2281718064168587
HG00290,0,0.7884800001266494
HG00304,0,1.029094349488344
HG00306,1,0.3573482543200017
HG00308,1,0.6619961991680133
HG00309,1,0.8668995819570908
HG00310,0,0.021952058119465573
HG00311,0,0.6270693333100816
HG00313,0,0.03792117616374324
HG00315,1,0.29632869892926195
HG00318,1,0.31983000187493793
HG00319,0,0.20542240123989197
HG00320,1,-0.34320786744503556
HG00321,1,0.20240195821859439
HG00323,1,0.46806211048237145
HG00324,0,0.2900881889166088
HG00325,0,0.3745707038510916
HG00326,0,0.32840349300019467
HG00327,0,0.1677712259596138
HG00328,1,1.2496086604510448
HG00329,0,1.404937834033106
HG00330,0,-0.03752405337317541
HG00331,0,0.4454301767924804
HG00332,1,-0.6053246085253784
HG00334,1,0.48251628676271296
HG00335,1,0.39914476605549465
HG00336,1,0.782922582564033
HG00337,1,0.4182606018052096
HG00338,1,0.5316310311522872
HG00339,1,0.5582362229013477
HG00341,0,0.20517849552703307
HG00342,1,0.12348307251904314
HG00343,0,-0.20226670965350038
HG00344,1,0.3791993220162231
HG00345,1,0.8433964305428245
HG00346,1,0.23352174080703939
HG00349,0,0.6090782455456333
HG00350,0,0.07728192207290999
HG00351,1,0.17700466916637464
HG00353,0,0.5094236406941484
HG00355,1,-0.09134504019926663
HG00356,1,0.1630482839597247
HG00357,1,0.37799450089380104
HG00358,0,0.006981256248273671
HG00360,0,0.9390640492151402
HG00361,0,0.7445206014277453
HG00362,0,0.26466264702979003
HG00364,1,1.2209623442351476
HG00365,1,0.15245653968322262
HG00366,0,0.630207649597534
HG00367,1,0.7374270079504244
HG00368,1,0.35322904950931944
HG00369,0,0.09317238663184232
HG00371,0,0.603999069409062
HG00372,0,0.9690613023228305
HG00373,1,0.21167486976623034
HG00375,1,0.09143676129101791
HG00376,1,0.13750995025584395
HG00378,0,0.05555098745300629
HG00379,1,2.443975137505049
HG00380,1,0.7395709013511048
HG00381,1,0.22420215984616587
HG00382,1,0.71287091034134
HG00383,0,0.81108259783229
HG00384,0,-0.31963384513242477
HG00403,0,0.1773075489047264
HG00404,1,0.6780185933032135
HG00406,1,0.26119333098854886
HG00407,1,0.5367480897076657
HG00409,0,0.31791802460960883
HG00410,1,0.5607698781305113
HG00419,0,0.11808946347275645
HG00421,1,0.2600716629263887
HG00422,1,0.5491287352721301
HG00428,1,0.1488113299370333
HG00436,1,0.3629893554123688
HG00437,0,1.0511186651318227
HG00442,1,0.5601109065360723
HG00443,1,0.11658570794434958
HG00445,0,0.7718818502742585
HG00446,0,0.11548507268936964
HG00448,0,0.37739820223547194
HG00449,0,0.23616773952905046
HG00451,0,0.5575065157526855
HG00452,1,0.4103146570728837
HG00457,0,0.0030116096775809342
HG00458,0,0.33474841202255995
HG00463,0,0.1623367470335348
HG00464,0,0.3913816436833468
HG00472,0,0.903751116567499
HG00473,0,0.40369901178018
HG00475,0,0.27226696421276414
HG00476,0,0.49151209519240113
HG00478,1,0.39380318427319483
HG00479,1,0.41039859899269027
HG00500,0,0.5321154976656401
HG00513,0,0.40369901178018
HG00524,1,0.6436556973948844
HG00525,1,0.8223987551247922
HG00530,0,1.1015652380897059
HG00531,1,0.4706665012657585
HG00533,0,1.0262247193130447
HG00534,0,-0.09438593802763878
HG00536,1,0.5029964918661214
HG00537,1,0.7590748747850807
HG00542,1,0.3079727203040944
HG00543,1,-0.0705694066064155
HG00551,0,0.5654837419031129
HG00553,1,0.11211249427098136
HG00554,0,0.25434467576754305
HG00556,1,0.6821362052609918
HG00557,0,0.4102924967149555
HG00559,0,0.4029737435507561
HG00560,1,0.7390119921034679
HG00565,0,0.2670971672388901
HG00566,1,0.5961866593949046
HG00580,1,1.3603765981529405
HG00581,1,0.7605762789094355
HG00583,1,0.2200379316491622
HG00584,0,0.18059748718899418
HG00589,1,0.7489351360510543
HG00590,1,0.3059484929223496
HG00592,0,0.2552390963079854
HG00593,1,0.9052006154559
HG00595,0,0.4692225401570098
HG00596,1,0.331524034237634
HG00598,0,0.22285250702383652
HG00599,0,0.4204877912545069
HG00607,1,0.6612738094550408
HG00608,0,0.7182548775254015
HG00610,0,0.05321490201256493
HG00611,1,0.4914236158438249
HG00613,0,0.5673243784723874
HG00614,1,0.4432097726022175
HG00619,1,0.55053559899806
HG00620,0,0.3263972074484466
HG00622,1,0.9667445416871816
HG00623,1,0.5360228214782419
HG00625,0,0.4957256474759526
HG00626,0,1.4669771563193597
HG00628,0,0.30190014103021423
HG00629,0,0.40271165135686304
HG00631,1,0.5754295448168383
HG00632,1,0.33952391935420034
HG00634,0,0.5674296597002719
HG00637,1,1.3270599060363728
HG00638,0,0.33458705789363125
HG00640,0,-0.2889800572291286
HG00641,0,1.2555434042771423
HG00650,1,1.4646439434612502
HG00651,0,0.32914275105524043
HG00653,0,0.3434935659248931
HG00654,1,0.32933470933582687
HG00656,0,0.2536401792941772
HG00657,1,0.7067118465738131
HG00662,1,1.3551873535983705
HG00663,0,0.04275647791504181
HG00671,0,0.36538706260958864
HG00672,0,0.5441301203394965
HG00674,0,0.3325113946609508
HG00675,0,0.6736615329779596
HG00683,0,0.5371592035848711
HG00684,0,0.26259283783252746
HG00689,0,0.8613575640127273
HG00690,0,0.37846590722967205
HG00692,1,0.4647546118274888
HG00693,0,0.5659175147464575
HG00698,1,0.16746499748866384
HG00699,0,0.7732913392655569
HG00701,0,0.3847169553996712
HG00704,0,0.5590518792197166
HG00705,0,0.28161650215166023
HG00707,1,1.3051697672302875
HG00708,1,0.38140945674478866
HG00717,1,0.8020912583657672
HG00728,0,0.4132937668988883
HG00729,0,0.3673558813836073
HG00731,1,0.3246644832320713
HG00732,0,0.29668284608727097
HG00734,0,0.11683472551169907
HG00736,0,0.3231180529491246
HG00737,1,0.24849254267823132
HG00739,0,0.22743336941166287
HG00740,1,0.8144079195271687
HG00742,0,0.9533061398049193
HG00743,0,0.8623994464704685
HG00759,1,0.3321440212391729
HG00766,0,1.2141799984929424
HG00844,1,0.5696613917180336
HG00851,0,0.4681037184209955
HG00864,1,0.4484003458154377
HG00867,0,0.32496818336458855
HG00879,1,0.37671707028310497
HG00881,1,0.39133260069237497
HG00956,0,0.45063736317704695
HG00978,0,-0.20423407170099042
HG00982,1,0.3566410876574056
HG01028,1,0.4153401546385611
HG01029,0,0.55053559899806
HG01031,0,0.39168787215429657
HG01046,1,0.2934807526110347
HG01047,0,0.49669166040008417
HG01048,1,0.27607394518757483
HG01049,0,0.5312047441549469
HG01051,0,0.30407150222950535
HG01052,1,0.41182799586256447
HG01054,0,0.25399627115026413
HG01055,1,0.6703753162123061
HG01058,0,0.7974207503484334
HG01060,0,0.061306325761304695
HG01061,0,0.31675948214505145
HG01063,1,0.703200642141397
HG01064,1,0.5143947663757221
HG01066,0,0.6202737002154292
HG01067,1,0.38744061291455834
HG01069,1,-0.020349008574607724
HG01070,1,0.3231676517790033
HG01072,1,1.2125177833871312
HG01073,1,0.8427879198822686
HG01075,0,0.3354913915962199
HG01077,0,0.34634324843500897
HG01079,0,0.46646676534343146
HG01080,1,0.1729028918624404
HG01082,1,0.2570133334556931
HG01083,1,0.39121285450207044
HG01085,0,0.7529463905603713
HG01086,0,0.10894002747378922
HG01088,0,0.5062286129096935
HG01089,1,0.5874236485828389
HG01092,1,0.5105592017509275
HG01094,1,1.160446059943271
HG01095,0,0.09915979881581759
HG01097,1,0.5314651248379643
HG01098,0,0.914328229146627
HG01101,1,0.32327143586736606
HG01102,1,0.8794303091342965
HG01104,1,0.13748573781203083
HG01105,0,0.0585980042812026
HG01107,1,0.41726341346958096
HG01108,0,0.45281786878222396
HG01110,1,0.8845163142488909
HG01111,0,0.3863998803927005
HG01112,1,0.9205348501289297
HG01113,1,0.7622713777046461
HG01119,0,0.3500738820838969
HG01121,0,0.8448666644965244
HG01122,0,0.0191635779153973
HG01124,1,0.48211169121424335
HG01125,1,0.609548763310071
HG01130,0,0.12427265558017689
HG01131,1,0.6636194567771327
HG01133,0,0.3407284853058956
HG01134,1,0.1780921364170105
HG01136,1,0.39457078768650655
HG01137,1,0.3514539913117617
HG01139,0,0.762682737655422
HG01140,0,0.028384853218630463
HG01142,0,0.6500061402317384
HG01148,0,0.25112990393263857
HG01149,1,0.248137130213129
HG01161,0,0.39068947481632676
HG01162,0,0.5249595825459779
HG01164,1,0.6092920980519949
HG01167,0,0.45604900748207555
HG01168,0,0.21960917417961873
HG01170,1,0.5337739468078144
HG01171,1,0.7837560849323102
HG01173,1,0.3537083080451406
HG01174,0,1.4044698214818525
HG01176,1,0.5937571721713725
HG01177,1,0.6076051424823676
HG01182,1,0.3856190143990308
HG01183,0,0.12760183945618941
HG01187,0,0.09691898499182824
HG01188,1,0.28447951724552967
HG01190,1,0.6699089836221812
HG01191,1,0.5380470488599864
HG01197,0,0.6922410726065307
HG01198,0,0.10868881484356116
HG01200,0,0.2857107833817054
HG01204,1,0.29974112306714096
HG01205,1,0.689347264034438
HG01241,1,1.3062306011093199
HG01242,0,0.694125184528947
HG01247,0,0.3153620735454169
HG01248,1,-0.2306922614977333
HG01250,1,1.164508102716584
HG01251,1,0.15401135827654905
HG01253,0,0.0775465971538569
HG01254,0,0.721244083252379
HG01256,0,0.6525294633468035
HG01257,0,0.09115308191868013
HG01259,0,0.3712410448382808
HG01260,0,0.9670246982378987
HG01269,0,0.5606463594432327
HG01271,1,0.9163600376326901
HG01272,0,0.45097994115316586
HG01275,1,0.5455369840654264
HG01277,0,0.5057548937012737
HG01280,0,0.6945819406520606
HG01281,1,1.19045687165406
HG01284,1,0.8015393268102097
HG01286,0,1.148616480211358
HG01302,0,1.0395478761704735
HG01303,0,0.6893646795101839
HG01305,0,0.2934662876486147
HG01308,0,0.6184589149542137
HG01311,1,0.22066475043127232
HG01312,0,0.2949928975648494
HG01323,1,-0.09784742091535327
HG01325,0,0.5437566405240212
HG01326,1,0.17916846310513604
HG01334,1,0.7555162445663562
HG01341,1,0.9883391309813652
HG01342,1,1.2159934283764446
HG01344,0,0.5102859260340288
HG01345,0,0.4720733649916884
HG01348,1,0.22120088966223328
HG01350,1,2.0935438164314153
HG01351,1,0.5915863668109884
HG01353,1,0.16706887368772855
HG01354,0,0.010372857889669074
HG01356,0,0.13642671049567487
HG01357,1,1.34656534073255
HG01359,0,0.08418216516405472
HG01360,1,0.757098053047206
HG01362,0,0.3718463763621226
HG01363,1,0.6352183172726522
HG01365,1,0.4788486633963803
HG01366,1,0.5763815865670394
HG01369,0,0.34935187694590075
HG01372,1,0.5259469429692946
HG01374,1,0.6364914897284859
HG01375,0,0.36530892435790796
HG01377,1,0.6883975014205579
HG01378,0,0.40708799007585084
HG01383,0,0.6739276076893121
HG01384,1,1.3475758124037287
HG01389,0,0.453867751692694
HG01390,1,0.15818330262147656
HG01392,1,0.21535773544666914
HG01393,0,0.41502761950089007
HG01395,1,0.37781459527612815
HG01396,0,0.20706658629105928
HG01398,0,0.1770906573061296
HG01402,1,0.6893241394664082
HG01403,1,0.5470224020269797
HG01405,1,0.7251852677344135
HG01412,1,0.31058345595181996
HG01413,0,-0.39892404928717123
HG01414,1,0.3159039144555259
HG01431,0,0.1431953294760655
HG01432,1,0.4114545160470895
HG01435,1,0.9025674286351633
HG01437,1,0.5772560388653318
HG01438,1,0.6598105000420507
HG01440,1,0.41585654974365105
HG01441,1,0.695971667354349
HG01443,0,1.0356466580958843
HG01444,1,0.7114948410497838
HG01447,1,1.2258519588917616
HG01455,0,0.21698733737868162
HG01456,0,1.195956287878393
HG01459,1,-0.04621432691188665
HG01461,1,0.647458498067558
HG01462,0,-0.7611592019484512
HG01464,0,0.22297894399153162
HG01465,0,0.30781575198709776
HG01468,0,0.2889702542898591
HG01474,1,0.6598105000420507
HG01479,0,0.2067178627722206
HG01485,0,0.4669257283757423
HG01486,1,0.7046483927605783
HG01488,0,0.16862795550173504
HG01489,0,0.21574331169728866
HG01491,0,0.0312609015571485
HG01492,0,0.37057978403173525
HG01494,0,0.45574125933756543
HG01495,1,0.3726677797100322
HG01497,0,-0.02675486001918756
HG01498,1,0.7547186745601908
HG01500,1,0.4242395019892966
HG01501,0,0.5094419560371248
HG01503,0,0.37202610748736287
HG01504,1,0.6292557632850148
HG01506,0,0.9807841844536964
HG01507,1,0.4502333257314504
HG01509,0,0.951353325264993
HG01510,1,0.39635809825805235
HG01512,0,-0.02356232897567334
HG01513,0,0.8296381089376494
HG01515,0,1.1001985843214481
HG01516,1,1.1065694367920285
HG01518,0,0.054871726866691506
HG01519,1,0.38713286477004827
HG01521,1,0.8912897691958915
HG01522,0,0.611636758988368
HG01524,1,1.1390771175074126
HG01525,1,1.1048364762764142
HG01527,0,0.16920025004347194
HG01528,0,0.9579394190970232
HG01530,0,0.5410207966945606
HG01531,0,0.2524817318662998
HG01536,1,0.9465216545523751
HG01537,0,0.4220397418510714
HG01550,0,0.9868244336239576
HG01551,1,0.6207351616640727
HG01556,1,0.5979132050795373
HG01565,1,1.6913752891457166
HG01566,1,0.6528395832874252
HG01571,1,0.18309075134964434
HG01572,0,1.2898521404437844
HG01577,0,0.3707554739162575
HG01578,0,0.5588633978067066
HG01583,0,0.39068947481632676
HG01586,0,0.2681359635131428
HG01589,1,1.023049714583197
HG01593,1,0.11973181789124024
HG01595,0,0.2855224754330924
HG01596,1,0.30564009287038024
HG01597,0,0.6921009571472023
HG01598,1,0.272925935807203
HG01599,1,0.5937313806290662
HG01600,0,0.4394698476350157
HG01602,1,0.03369186820323364
HG01603,0,-0.09957495884662573
HG01605,1,1.1035372647364254
HG01606,0,0.604075605862009
HG01607,1,1.2071963634863776
HG01608,0,0.6532789577358595
HG01610,0,1.5927961498701455
HG01612,1,0.3821415567547836
HG01613,0,0.4044867095544208
HG01615,0,1.173797315851996
HG01617,1,0.23801817435882722
HG01618,1,1.1629422472086044
HG01619,1,-0.6019631722772109
HG01620,1,0.9274412725444444
HG01623,1,0.7382727340484223
HG01624,0,1.0644619263584478
HG01625,0,0.5644958132720912
HG01626,0,0.151395510803721
HG01628,1,1.339641086354566
HG01630,0,0.22056914035916736
HG01631,1,-0.17692110624987853
HG01632,1,0.44602041316421387
HG01668,0,0.3055730115437288
HG01669,1,0.7660991875217049
HG01670,0,0.46994733324963556
HG01672,0,-0.1005468679218037
HG01673,0,0.2776692903265147
HG01675,1,0.3377072263450541
HG01676,0,0.06378724883577264
HG01678,0,0.6050808349805501
HG01679,1,0.5442882411210261
HG01680,1,0.40921256816452456
HG01682,0,0.5967890204158726
HG01684,1,0.9626801308639724
HG01685,0,0.9637366471637121
HG01686,1,-0.09742712012409824
HG01694,0,1.0496907742308
HG01695,0,0.10432990697756109
HG01697,0,-0.3193405350260332
HG01699,1,0.23065297414236446
HG01700,1,0.4492443158123417
HG01702,0,0.5248141905189909
HG01704,0,-0.28897382685385864
HG01705,1,1.0132853903127188
HG01707,1,0.6203158772545613
HG01708,1,0.7069646020501167
HG01709,0,0.3427579168743268
HG01710,1,0.5907975099260638
HG01746,0,0.43169118739264983
HG01747,1,0.44720523499003817
HG01756,1,0.5137610342197296
HG01757,0,0.1284489857370367
HG01761,0,0.5292048784113034
HG01762,0,0.812611470465658
HG01765,1,0.6742540660866156
HG01766,0,0.5344156190304834
HG01767,0,-0.43466830164003967
HG01768,0,0.3355232221452716
HG01770,1,0.464030201583978
HG01771,0,0.30070181105347205
HG01773,1,0.3197810870189446
HG01775,0,1.0115256991803527
HG01776,0,0.40036935276736907
HG01777,1,0.5284056970746571
HG01779,1,0.8882545149876606
HG01781,0,0.47407687758335426
HG01783,1,0.28028446263088147
HG01784,0,0.9628193246349731
HG01785,0,0.762730340736957
HG01786,0,-0.004000915015668571
HG01789,0,0.5247369500817823
HG01790,0,0.22416055190754175
HG01791,1,0.78596828226645
HG01794,1,0.3286605748165178
HG01795,0,0.4301047067311434
HG01796,0,0.2286388197307109
HG01797,1,0.45146756713935854
HG01798,1,0.7804447271625363
HG01799,1,1.4976574148450124
HG01800,0,0.42309218203789395
HG01801,0,0.4943187837500227
HG01802,0,0.35819303825396975
HG01804,0,0.5058146881209321
HG01805,0,0.4030798458284909
HG01806,1,1.5506272284060563
HG01807,0,0.18869735099790125
HG01808,1,0.24396532687138217
HG01809,0,0.0991074070922478
HG01810,0,0.02693900489980089
HG01811,0,-0.4837211720987933
HG01812,1,0.45778369507286343
HG01813,1,0.646341511525685
HG01815,1,0.49946642036596894
HG01816,0,0.4559435571118002
HG01817,0,0.4055169893833153
HG01840,1,0.3339182583868807
HG01841,1,0.7080817433437783
HG01842,0,0.3534591388609536
HG01843,0,0.19322203846631752
HG01844,0,0.20759120277316429
HG01845,0,0.19602101087601548
HG01846,0,0.4840475293120843
HG01847,1,0.6127254486351947
HG01848,0,0.4284988939635768
HG01849,0,0.4223681306799494
HG01850,0,0.5762172425910792
HG01851,1,0.6920593492085783
HG01852,1,0.5868215184910324
HG01853,0,-0.15062282504360322
HG01855,1,0.34134584896171016
HG01857,0,0.4308473135187873
HG01858,1,0.1434627070138061
HG01859,1,0.04830871007945731
HG01860,1,0.4323172074824379
HG01861,0,0.5188626947052432
HG01862,1,0.5491287352721301
HG01863,0,0.39168787215429657
HG01864,0,1.480868635370685
HG01865,1,0.2744389018108676
HG01866,0,0.18458216579186898
HG01867,0,0.6382610666766422
HG01868,1,0.153219463846896
HG01869,0,0.7696229905634779
HG01870,0,0.37956931878372546
HG01871,0,0.28421302407514193
HG01872,0,0.38176472820671026
HG01873,0,0.38441072692872136
HG01874,0,0.6933609317066235
HG01878,1,0.4088856329890256
HG01879,0,-0.3454480713283694
HG01880,0,0.2116706731108179
HG01882,0,0.6001952218268929
HG01883,0,0.0958341136799008
HG01885,1,0.6280550617158164
HG01886,0,0.33512499591959544
HG01889,0,0.2660456934186239
HG01890,1,0.496931988814869
HG01892,1,0.7255811972231669
HG01893,1,1.7014877862935673
HG01894,0,0.3726082299414114
HG01896,1,0.8754444763555461
HG01912,0,0.2862575444480202
HG01914,1,0.19980028882361717
HG01915,1,0.318865925303228
HG01917,1,1.1639412780711589
HG01918,1,0.3602457708579813
HG01920,0,0.98861860495425
HG01921,0,0.21409249410888995
HG01923,1,0.8532130955963431
HG01924,0,0.08063669973130641
HG01926,1,0.7965860621915426
HG01927,1,0.6585578083009416
HG01932,0,0.410055270426398
HG01933,1,0.44393241748591694
HG01935,1,0.9502708251902592
HG01936,1,0.8871935274341664
HG01938,0,0.39648371417589756
HG01939,0,0.9958941800958889
HG01941,1,0.5723462682836465
HG01942,0,0.9584423661366077
HG01944,0,0.3691389304724197
HG01945,1,1.1191541960216864
HG01947,1,0.9560394079064378
HG01948,0,0.5815245983784278
HG01950,0,0.3286408092270653
HG01951,0,0.8528303073003526
HG01953,1,0.9320048122629814
HG01954,0,0.42057847865802944
HG01956,1,0.7142623490243724
HG01958,1,0.9541910653700694
HG01961,1,0.43201732374217583
HG01965,1,0.6509560968097767
HG01967,1,0.1867116744014984
HG01968,0,0.7752864315349058
HG01970,1,1.2268881318202898
HG01971,0,0.6502084380059732
HG01973,1,0.6802095593896175
HG01974,1,0.6302784809318454
HG01976,0,0.5340357943506697
HG01977,1,1.2613879613180035
HG01979,0,0.7865755756872638
HG01980,0,0.6930072499021973
HG01982,0,0.7870688222533735
HG01985,1,0.31135295836337756
HG01986,1,0.5359103822053063
HG01988,1,0.21620227472959952
HG01989,0,0.696046662012904
HG01990,0,0.4623505554439241
HG01991,0,0.021829002345584908
HG01992,0,0.7412778259046013
HG01997,1,0.6083505422227145
HG02002,0,0.5985665920461287
HG02003,1,0.7736426563412416
HG02006,0,0.08164837445779116
HG02008,1,1.2583094506968626
HG02009,0,0.37551473703648774
HG02010,0,0.4708762907918759
HG02012,0,0.5593279803712454
HG02013,0,1.019944007285454
HG02014,0,0.15179756808878386
HG02016,1,0.24557448837154672
HG02017,1,0.02397934265449242
HG02019,0,0.22203104329791246
HG02020,0,0.5219731327750848
HG02023,0,0.18620179762514427
HG02025,0,0.3321440212391729
HG02026,1,0.12646724395331183
HG02028,1,0.38872820990898815
HG02029,1,1.4950751844195533
HG02031,0,0.4059750137346887
HG02032,1,0.08087466650917222
HG02035,0,0.3064840628672841
HG02040,0,0.48007325010825475
HG02047,1,0.5531399897814469
HG02048,1,0.6364851448641472
HG02049,1,0.11074854995062894
HG02050,1,0.24156323386223
HG02051,1,0.3934246443826651
HG02052,1,1.0863087934717637
HG02053,1,0.20880994621654442
HG02054,0,0.4125653946726764
HG02057,1,0.2315984819760196
HG02058,1,1.6908703306891608
HG02060,1,1.2912353687733842
HG02061,1,0.19328833510130256
HG02064,1,0.5371175956462471
HG02067,0,0.39080191408926224
HG02069,0,0.5016596972721505
HG02070,1,0.3219487266996215
HG02072,0,0.6243665914935759
HG02073,0,0.2866580364898715
HG02075,1,0.9177363232980524
HG02076,0,0.09656678460541329
HG02078,0,0.32451150954438446
HG02079,1,0.31352933828044216
HG02081,1,1.4890175421705638
HG02082,1,0.3146299735354221
HG02084,1,1.0570649958655545
HG02085,1,0.7123429880871321
HG02086,0,0.638301811000329
HG02087,0,0.23803127707518446
HG02088,0,0.4479658323531618
HG02089,1,0.895808219382456
HG02090,1,0.6264703132633425
HG02095,1,0.15661384060411934
HG02102,1,1.314087114668124
HG02104,0,0.8733419028277458
HG02105,1,1.2644247997619624
HG02107,0,0.5662325855004594
HG02108,1,0.6001533462947266
HG02111,0,0.5490873121680196
HG02113,1,0.21510699795323923
HG02116,0,0.5319699590303009
HG02121,0,0.25613715633287604
HG02122,0,0.5630631337290333
HG02127,1,0.406303402563567
HG02128,1,1.588800157270044
HG02130,1,0.386951349415556
HG02131,0,0.3884219814380381
HG02133,1,0.25835201333655705
HG02134,0,0.5655064008692519
HG02136,0,0.06042595198307524
HG02137,1,0.2309784949744803
HG02138,1,1.395685474843725
HG02139,0,0.3178958642516807
HG02140,0,0.24093546687103434
HG02141,0,0.4795425635051419
HG02142,1,0.12987614496647687
HG02143,1,0.5143947663757221
HG02144,0,0.6101210578518079
HG02146,0,0.44941332627256264
HG02147,1,0.4830532470435238
HG02150,1,0.8976952396011879
HG02151,0,0.062247881590585113
HG02152,1,0.0026563382156592763
HG02153,1,0.008289109845144194
HG02154,1,0.48007325010825475
HG02155,1,0.013727809878027908
HG02156,1,0.5714386249974819
HG02164,0,0.20559358328113242
HG02165,1,0.5455967784850847
HG02166,1,0.17877420705031488
HG02178,0,0.28686033426410634
HG02179,0,0.1892770805919856
HG02180,0,0.38732134618305825
HG02181,1,0.44097275524060825
HG02182,0,-0.047410572238971604
HG02184,1,0.5247967445014408
HG02185,1,0.5911390014712993
HG02186,1,0.22256172990102543
HG02187,1,0.46770683902044985
HG02188,0,0.272925935807203
HG02190,0,1.3157416456668745
HG02215,0,0.5817685040912867
HG02219,1,0.21620227472959952
HG02220,0,0.593213611855496
HG02221,0,0.25654086751399274
HG02223,1,0.7916929588682413
HG02224,1,0.6632769492606905
HG02230,1,1.1393883870518682
HG02231,0,0.1948402856978667
HG02232,0,0.002809311903346129
HG02233,1,0.7630416225301742
HG02235,0,0.3609923800585785
HG02236,1,1.0591253820289603
HG02238,0,0.07898647996505785
HG02239,0,0.36703700138159767
HG02250,1,0.2682973176420716
HG02252,1,0.6725608977229793
HG02253,0,0.9891836702642955
HG02255,1,0.1776220328221893
HG02256,1,-0.1556563368031098
HG02259,1,0.7504954777319057
HG02260,0,1.0048949749423872
HG02262,0,0.3825493157189944
HG02265,1,0.2565127624847582
HG02266,0,0.92144142325628
HG02271,0,0.8597122577901697
HG02272,0,0.6371958192692089
HG02274,1,0.19088882560820836
HG02275,1,0.3407138914815332
HG02277,0,0.42504640698755036
HG02278,1,0.7711410950796909
HG02281,1,0.4028143986172907
HG02282,1,0.40734026952199454
HG02283,0,0.11826374959555733
HG02284,1,0.6997891260370901
HG02285,1,0.5821641310033483
HG02286,1,0.22791514115878256
HG02291,1,0.43496955093513673
HG02292,1,0.5103835118664054
