sample_id,label,PRS
HG00337,0,-0.0181867457438037
HG00338,0,-0.1124331081573693
HG00339,0,-0.1963877146582628
HG00341,0,0.0
HG00342,1,-0.0181867457438037
HG00343,0,-0.1203280979885009
HG00344,0,-0.1203280979885009
HG00345,0,-0.0471231812067828
HG00346,0,-0.0471231812067828
HG00349,0,-0.1674512791952837
HG00350,1,-0.1124331081573693
HG00351,0,-0.2071824417973009
HG00353,0,-0.14926453345148
HG00355,1,0.0
HG00356,0,-0.1021413522446972
HG00357,0,-0.1021413522446972
HG00358,1,0.0
HG00360,0,-0.0942463624135656
HG00361,1,-0.0653099269505865
HG00362,1,-0.1021413522446972
HG00364,0,-0.0471231812067828
HG00365,1,-0.0471231812067828
HG00366,0,-0.1021413522446972
HG00367,1,-0.0942463624135656
HG00368,0,-0.0181867457438037
HG00369,1,0.0
HG00371,1,-0.14926453345148
HG00372,0,-0.14926453345148
HG00373,0,-0.1385148437323046
HG00375,0,-0.14926453345148
HG00376,1,-0.0471231812067828
HG00378,1,-0.1124331081573693
HG00379,1,-0.0471231812067828
HG00380,1,-0.1021413522446972
HG00381,0,-0.0471231812067828
HG00382,1,-0.25140588569617717
HG00383,1,-0.0181867457438037
HG00384,0,-0.22246945023319808
HG00403,1,0.0
HG00404,1,-0.1856380249390874
HG00406,1,0.0
HG00407,1,0.0
HG00409,0,-0.0471231812067828
HG00410,1,-0.0471231812067828
HG00419,1,-0.0471231812067828
HG00421,0,-0.1203280979885009
HG00422,1,-0.0653099269505865
HG00428,1,-0.14926453345148
HG00436,1,-0.1203280979885009
HG00437,0,0.0
HG00442,0,-0.1963877146582628
HG00443,0,-0.0942463624135656
HG00445,1,-0.1124331081573693
HG00446,0,0.0
HG00448,1,-0.1674512791952837
HG00449,1,-0.0942463624135656
HG00451,0,-0.0471231812067828
HG00452,1,-0.0653099269505865
HG00457,0,-0.1124331081573693
HG00458,0,-0.0653099269505865
HG00463,0,-0.1021413522446972
HG00464,1,-0.0471231812067828
HG00472,0,-0.1674512791952837
HG00473,0,-0.1124331081573693
HG00475,1,-0.0471231812067828
HG00476,1,-0.0471231812067828
HG00478,1,-0.0181867457438037
HG00479,1,-0.0471231812067828
HG00500,1,-0.0181867457438037
HG00513,1,-0.0653099269505865
HG00524,1,-0.0181867457438037
HG00525,0,-0.0181867457438037
HG00530,1,-0.1963877146582628
HG00531,1,-0.0653099269505865
HG00533,1,-0.1674512791952837
HG00534,1,-0.2695926314399809
HG00536,1,-0.0471231812067828
HG00537,0,-0.0471231812067828
HG00542,1,-0.0942463624135656
HG00543,1,0.0
HG00551,1,-0.1124331081573693
HG00553,0,-0.0471231812067828
HG00554,1,-0.0653099269505865
HG00556,1,-0.1856380249390874
HG00557,0,-0.1021413522446972
HG00559,1,-0.2042827044893944
HG00560,1,-0.0471231812067828
HG00565,0,-0.0653099269505865
HG00566,1,-0.0653099269505865
HG00580,0,-0.1674512791952837
HG00581,0,-0.0942463624135656
HG00583,1,-0.0471231812067828
HG00584,1,-0.0363734914876074
HG00589,1,-0.0653099269505865
HG00590,0,-0.0181867457438037
HG00592,0,-0.0471231812067828
HG00593,0,0.0
HG00595,1,-0.0653099269505865
HG00596,1,-0.1856380249390874
HG00598,0,-0.0653099269505865
HG00599,1,-0.4098862370686119
HG00607,1,-0.0653099269505865
HG00608,1,-0.1674512791952837
HG00610,1,-0.2145744604020665
HG00611,1,-0.0471231812067828
HG00613,0,-0.0471231812067828
HG00614,1,-0.1674512791952837
HG00619,0,-0.1674512791952837
HG00620,0,-0.1856380249390874
HG00622,1,-0.0653099269505865
HG00623,0,-0.0181867457438037
HG00625,1,-0.1021413522446972
HG00626,1,-0.1021413522446972
HG00628,1,-0.14926453345148
HG00629,0,-0.0471231812067828
HG00631,1,-0.1021413522446972
HG00632,0,-0.22246945023319808
HG00634,0,-0.1385148437323046
HG00637,1,-0.0942463624135656
HG00638,0,-0.1021413522446972
HG00640,1,0.0
HG00641,1,-0.0942463624135656
HG00650,1,0.0
HG00651,1,-0.0471231812067828
HG00653,0,-0.1674512791952837
HG00654,0,-0.2145744604020665
HG00656,0,-0.1021413522446972
HG00657,1,-0.0181867457438037
HG00662,0,-0.0181867457438037
HG00663,1,-0.0653099269505865
HG00671,0,-0.0653099269505865
HG00672,1,0.0
HG00674,0,-0.0471231812067828
HG00675,0,-0.2145744604020665
HG00683,1,-0.0471231812067828
HG00684,0,-0.14926453345148
HG00689,1,-0.0471231812067828
HG00690,0,-0.1124331081573693
HG00692,0,-0.1021413522446972
HG00693,1,-0.14926453345148
HG00698,1,-0.1021413522446972
HG00699,1,-0.0942463624135656
HG00701,1,-0.1021413522446972
HG00704,1,-0.0471231812067828
HG00705,1,-0.0471231812067828
HG00707,1,-0.0471231812067828
HG00708,0,-0.14926453345148
HG00717,0,-0.1674512791952837
HG00728,1,-0.0653099269505865
HG00729,1,-0.0834966726943902
HG00731,0,0.0
HG00732,0,0.0
HG00734,0,-0.1124331081573693
HG00736,1,-0.0471231812067828
HG00737,0,-0.0471231812067828
HG00739,1,-0.1021413522446972
HG00740,0,-0.0942463624135656
HG00742,1,-0.0471231812067828
HG00743,1,-0.0942463624135656
HG00759,0,-0.0181867457438037
HG00766,0,-0.1021413522446972
HG00844,1,0.0
HG00851,0,-0.0834966726943902
HG00864,1,-0.0653099269505865
HG00867,1,-0.0653099269505865
HG00879,1,-0.1856380249390874
HG00881,1,-0.0181867457438037
HG00956,1,-0.0834966726943902
HG00978,1,-0.0942463624135656
HG00982,1,0.0
HG01028,0,0.0
HG01029,1,0.0
HG01031,1,-0.0471231812067828
HG01046,0,-0.0653099269505865
HG01047,1,-0.0471231812067828
HG01048,0,-0.1963877146582628
HG01049,1,-0.0181867457438037
HG01051,1,-0.0471231812067828
HG01052,1,-0.0653099269505865
HG01054,0,0.0
HG01055,0,0.0
HG01058,1,-0.1124331081573693
HG01060,0,-0.0942463624135656
HG01061,0,0.0
HG01063,0,0.0
HG01064,1,-0.1674512791952837
HG01066,0,-0.14926453345148
HG01067,1,-0.0471231812067828
HG01069,1,-0.0653099269505865
HG01070,1,0.0
HG01072,0,0.0
HG01073,0,0.0
HG01075,1,-0.0471231812067828
HG01077,0,-0.0942463624135656
HG01079,1,-0.23611887726028
HG01080,1,-0.0653099269505865
HG01082,1,-0.14926453345148
HG01083,1,-0.1963877146582628
HG01085,0,-0.1674512791952837
HG01086,0,-0.1124331081573693
HG01088,0,-0.23611887726028
HG01089,0,-0.1124331081573693
HG01092,0,0.0
HG01094,0,-0.0471231812067828
HG01095,0,-0.0471231812067828
HG01097,1,-0.14926453345148
HG01098,0,-0.0942463624135656
HG01101,1,-0.0181867457438037
HG01102,0,0.0
HG01104,0,-0.14926453345148
HG01105,1,0.0
HG01107,1,-0.0471231812067828
HG01108,1,-0.0942463624135656
HG01110,1,-0.0471231812067828
HG01111,1,0.0
HG01112,0,-0.0834966726943902
HG01113,0,-0.1385148437323046
HG01119,1,-0.1674512791952837
HG01121,0,-0.14926453345148
HG01122,1,-0.1203280979885009
HG01124,0,-0.130619853901173
HG01125,1,-0.0471231812067828
HG01130,0,-0.0471231812067828
HG01131,0,0.0
HG01133,1,-0.1203280979885009
HG01134,0,-0.1963877146582628
HG01136,0,-0.0471231812067828
HG01137,1,-0.0471231812067828
HG01139,0,-0.0471231812067828
HG01140,0,-0.0471231812067828
HG01142,1,-0.2424349578733282
HG01148,0,-0.0181867457438037
HG01149,0,-0.0471231812067828
HG01161,0,-0.0471231812067828
HG01162,1,0.0
HG01164,0,-0.0471231812067828
HG01167,1,-0.3851805432378873
HG01168,1,-0.0942463624135656
HG01170,1,-0.1021413522446972
HG01171,0,-0.3916994913248082
HG01173,0,-0.0653099269505865
HG01174,0,-0.0471231812067828
HG01176,0,-0.14926453345148
HG01177,0,-0.1963877146582628
HG01182,1,-0.0471231812067828
HG01183,1,-0.0942463624135656
HG01187,0,-0.23611887726028
HG01188,0,-0.2424349578733282
HG01190,0,-0.0471231812067828
HG01191,0,0.0
HG01197,1,-0.3014288042108665
HG01198,0,0.0
HG01200,0,-0.14926453345148
HG01204,0,-0.1021413522446972
HG01205,1,-0.0471231812067828
HG01241,1,-0.21349852241034908
HG01242,0,-0.0942463624135656
HG01247,1,-0.0471231812067828
HG01248,1,-0.1674512791952837
HG01250,1,-0.14926453345148
HG01251,1,0.0
HG01253,0,-0.0653099269505865
HG01254,0,-0.14926453345148
HG01256,0,-0.0471231812067828
HG01257,0,-0.0181867457438037
HG01259,1,-0.0834966726943902
HG01260,1,-0.0471231812067828
HG01269,0,-0.0471231812067828
HG01271,0,-0.0471231812067828
HG01272,1,-0.1674512791952837
HG01275,1,0.0
HG01277,0,-0.0942463624135656
HG01280,0,-0.14926453345148
HG01281,1,-0.2145744604020665
HG01284,1,0.0
HG01286,1,-0.0942463624135656
HG01302,1,-0.14926453345148
HG01303,1,-0.0471231812067828
HG01305,1,-0.14926453345148
HG01308,1,-0.0181867457438037
HG01311,1,-0.0942463624135656
HG01312,1,-0.1203280979885009
HG01323,1,-0.28955813908011097
HG01325,1,-0.0942463624135656
HG01326,1,-0.0471231812067828
HG01334,0,-0.0181867457438037
HG01341,1,0.0
HG01342,1,-0.0942463624135656
HG01344,1,-0.14926453345148
HG01345,1,-0.1963877146582628
HG01348,1,0.0
HG01350,0,0.0
HG01351,0,-0.0181867457438037
HG01353,0,-0.0471231812067828
HG01354,1,0.0
HG01356,1,-0.0363734914876074
HG01357,0,-0.0181867457438037
HG01359,1,-0.0181867457438037
HG01360,1,-0.14926453345148
HG01362,1,-0.0942463624135656
HG01363,1,-0.14926453345148
HG01365,1,-0.0181867457438037
HG01366,1,-0.0181867457438037
HG01369,0,-0.0942463624135656
HG01372,0,-0.0942463624135656
HG01374,1,0.0
HG01375,0,-0.0653099269505865
HG01377,0,-0.1021413522446972
HG01378,1,-0.0942463624135656
HG01383,1,-0.14926453345148
HG01384,0,-0.0471231812067828
HG01389,0,-0.0653099269505865
HG01390,0,-0.0942463624135656
HG01392,0,-0.1674512791952837
HG01393,1,-0.0471231812067828
HG01395,0,-0.0942463624135656
HG01396,0,-0.1963877146582628
HG01398,0,-0.0471231812067828
HG01402,1,-0.0471231812067828
HG01403,0,-0.0471231812067828
HG01405,0,-0.14926453345148
HG01412,0,-0.0942463624135656
HG01413,0,-0.0471231812067828
HG01414,1,-0.0471231812067828
HG01431,0,-0.0471231812067828
HG01432,0,-0.2145744604020665
HG01435,0,0.0
HG01437,1,-0.0471231812067828
HG01438,1,0.0
HG01440,0,-0.2145744604020665
HG01441,0,-0.0181867457438037
HG01443,0,-0.0942463624135656
HG01444,1,0.0
HG01447,0,0.0
HG01455,1,-0.0653099269505865
HG01456,0,-0.0471231812067828
HG01459,1,0.0
HG01461,0,0.0
HG01462,0,-0.14926453345148
HG01464,1,-0.0471231812067828
HG01465,0,-0.0471231812067828
HG01468,1,0.0
HG01474,0,-0.1203280979885009
HG01479,1,-0.0471231812067828
HG01485,1,-0.0471231812067828
HG01486,1,0.0
HG01488,1,-0.0942463624135656
HG01489,0,-0.0471231812067828
HG01491,1,-0.0471231812067828
HG01492,0,-0.14926453345148
HG01494,1,-0.0471231812067828
HG01495,0,-0.0653099269505865
HG01497,1,-0.0471231812067828
HG01498,1,-0.2145744604020665
HG01500,0,0.0
HG01501,0,-0.0653099269505865
HG01503,1,-0.0653099269505865
HG01504,0,-0.0653099269505865
HG01506,1,-0.14926453345148
HG01507,1,-0.1021413522446972
HG01509,0,-0.0942463624135656
HG01510,0,0.0
HG01512,0,0.0
HG01513,1,-0.0181867457438037
HG01515,0,-0.2042827044893944
HG01516,0,0.0
HG01518,1,0.0
HG01519,0,-0.0942463624135656
HG01521,0,0.0
HG01522,1,0.0
HG01524,0,-0.25140588569617717
HG01525,0,-0.1124331081573693
HG01527,0,0.0
HG01528,1,-0.1889956960534972
HG01530,1,-0.0471231812067828
HG01531,0,-0.0181867457438037
HG01536,0,-0.0653099269505865
HG01537,1,-0.0471231812067828
HG01550,0,-0.0471231812067828
HG01551,0,-0.3382602295049772
HG01556,0,-0.0942463624135656
HG01565,1,-0.14926453345148
HG01566,1,0.0
HG01571,1,-0.1021413522446972
HG01572,0,0.0
HG01577,1,0.0
HG01578,1,-0.0653099269505865
HG01583,0,-0.0471231812067828
HG01586,1,-0.0181867457438037
HG01589,1,-0.22246945023319808
HG01593,1,0.0
HG01595,0,-0.0471231812067828
HG01596,0,-0.1203280979885009
HG01597,0,-0.0471231812067828
HG01598,1,-0.0471231812067828
HG01599,1,-0.0181867457438037
HG01600,0,-0.0942463624135656
HG01602,1,-0.0653099269505865
HG01603,1,-0.0942463624135656
HG01605,1,-0.0471231812067828
HG01606,0,-0.14926453345148
HG01607,1,0.0
HG01608,0,-0.1021413522446972
HG01610,1,-0.1963877146582628
HG01612,0,-0.14926453345148
HG01613,1,-0.0471231812067828
HG01615,0,-0.0471231812067828
HG01617,1,0.0
HG01618,1,0.0
HG01619,0,-0.1021413522446972
HG01620,0,-0.0181867457438037
HG01623,1,-0.0181867457438037
HG01624,0,-0.0471231812067828
HG01625,0,0.0
HG01626,0,0.0
HG01628,0,-0.0471231812067828
HG01630,0,-0.0471231812067828
HG01631,1,-0.0942463624135656
HG01632,1,-0.14926453345148
HG01668,1,-0.2755738118189204
HG01669,0,0.0
HG01670,1,-0.0942463624135656
HG01672,0,0.0
HG01673,0,0.0
HG01675,1,-0.1674512791952837
HG01676,1,-0.0471231812067828
HG01678,1,-0.0471231812067828
HG01679,0,-0.3516334284886823
HG01680,1,-0.0471231812067828
HG01682,0,-0.0942463624135656
HG01684,0,-0.1021413522446972
HG01685,0,0.0
HG01686,1,-0.0471231812067828
HG01694,1,-0.0942463624135656
HG01695,1,-0.1552457138304195
HG01697,0,0.0
HG01699,0,0.0
HG01700,1,0.0
HG01702,1,-0.1203280979885009
HG01704,0,-0.0471231812067828
HG01705,0,-0.1021413522446972
HG01707,0,-0.3382602295049772
HG01708,0,-0.0471231812067828
HG01709,1,-0.14926453345148
HG01710,1,-0.25140588569617717
HG01746,0,0.0
HG01747,1,-0.0181867457438037
HG01756,1,-0.0471231812067828
HG01757,1,-0.0181867457438037
HG01761,1,-0.0471231812067828
HG01762,1,-0.0653099269505865
HG01765,0,-0.0471231812067828
HG01766,1,0.0
HG01767,1,-0.3382602295049772
HG01768,0,0.0
HG01770,1,-0.0471231812067828
HG01771,0,-0.0471231812067828
HG01773,0,-0.0942463624135656
HG01775,0,-0.0942463624135656
HG01776,0,0.0
HG01777,1,0.0
HG01779,0,-0.14926453345148
HG01781,0,-0.29852906690296
HG01783,0,0.0
HG01784,1,-0.1674512791952837
HG01785,1,-0.1203280979885009
HG01786,1,0.0
HG01789,1,-0.29852906690296
HG01790,1,-0.0471231812067828
HG01791,1,-0.1203280979885009
HG01794,1,-0.2145744604020665
HG01795,0,-0.1203280979885009
HG01796,1,-0.0471231812067828
HG01797,1,-0.0942463624135656
HG01798,0,-0.0942463624135656
HG01799,1,-0.0471231812067828
HG01800,1,-0.0471231812067828
HG01801,1,-0.0471231812067828
HG01802,1,-0.0653099269505865
HG01804,0,-0.25140588569617717
HG01805,0,-0.0653099269505865
HG01806,0,-0.1021413522446972
HG01807,1,-0.0653099269505865
HG01808,0,-0.0471231812067828
HG01809,1,-0.0181867457438037
HG01810,1,-0.0653099269505865
HG01811,0,-0.0363734914876074
HG01812,1,-0.0471231812067828
HG01813,0,-0.0471231812067828
HG01815,1,-0.0471231812067828
HG01816,0,0.0
HG01817,0,-0.1963877146582628
HG01840,1,0.0
HG01841,0,-0.0942463624135656
HG01842,1,-0.0471231812067828
HG01843,1,-0.0471231812067828
HG01844,0,-0.25140588569617717
HG01845,0,-0.1963877146582628
HG01846,0,-0.0942463624135656
HG01847,1,-0.0181867457438037
HG01848,0,-0.0653099269505865
HG01849,1,-0.1124331081573693
HG01850,1,-0.14926453345148
HG01851,1,-0.1674512791952837
HG01852,1,-0.14926453345148
HG01853,1,-0.2695926314399809
HG01855,1,0.0
HG01857,0,-0.0181867457438037
HG01858,0,0.0
HG01859,0,-0.0363734914876074
HG01860,0,-0.1963877146582628
HG01861,0,-0.14926453345148
HG01862,0,-0.0181867457438037
HG01863,0,-0.0181867457438037
HG01864,0,-0.1674512791952837
HG01865,1,-0.14926453345148
HG01866,0,-0.0471231812067828
HG01867,0,-0.0471231812067828
HG01868,1,-0.0653099269505865
HG01869,0,0.0
HG01870,0,-0.1021413522446972
HG01871,0,-0.0942463624135656
HG01872,0,-0.0653099269505865
HG01873,0,-0.2145744604020665
HG01874,0,-0.1674512791952837
HG01878,1,0.0
HG01879,0,-0.0942463624135656
HG01880,1,-0.1124331081573693
HG01882,0,-0.0471231812067828
HG01883,0,-0.0471231812067828
HG01885,1,-0.0471231812067828
HG01886,1,0.1107366411779107
HG01889,1,-0.0471231812067828
HG01890,0,-0.3380573620311045
HG01892,0,-0.25140588569617717
HG01893,0,-0.0471231812067828
HG01894,1,-0.3851805432378873
HG01896,1,-0.0471231812067828
HG01912,0,0.0
HG01914,1,-0.0471231812067828
HG01915,0,-0.0471231812067828
HG01917,0,-0.0471231812067828
HG01918,1,0.0
HG01920,0,-0.14926453345148
HG01921,0,-0.0181867457438037
HG01923,1,-0.0471231812067828
HG01924,0,-0.1963877146582628
HG01926,1,-0.14926453345148
HG01927,1,-0.0942463624135656
HG01932,1,-0.0942463624135656
HG01933,1,-0.0942463624135656
HG01935,1,-0.23611887726028
HG01936,1,-0.0942463624135656
HG01938,1,-0.14926453345148
HG01939,1,-0.0942463624135656
HG01941,0,-0.0471231812067828
HG01942,1,0.0
HG01944,1,-0.0942463624135656
HG01945,0,-0.0653099269505865
HG01947,1,-0.1963877146582628
HG01948,1,-0.0471231812067828
HG01950,1,-0.0471231812067828
HG01951,0,-0.1963877146582628
HG01953,1,-0.0471231812067828
HG01954,0,-0.2543056230040837
HG01956,0,-0.3851805432378873
HG01958,1,-0.0942463624135656
HG01961,0,-0.0471231812067828
HG01965,1,-0.2042827044893944
HG01967,1,0.0
HG01968,1,-0.0471231812067828
HG01970,1,0.0
HG01971,0,-0.0471231812067828
HG01973,1,-0.0942463624135656
HG01974,0,-0.0471231812067828
HG01976,1,-0.0471231812067828
HG01977,1,-0.0942463624135656
HG01979,0,-0.0942463624135656
HG01980,0,-0.1203280979885009
HG01982,0,-0.0471231812067828
HG01985,0,-0.0942463624135656
HG01986,0,0.0
HG01988,1,0.0
HG01989,1,-0.403367288981691
HG01990,0,-0.0942463624135656
HG01991,0,-0.1963877146582628
HG01992,1,-0.0942463624135656
HG01997,0,-0.2145744604020665
HG02002,0,-0.0653099269505865
HG02003,0,-0.1963877146582628
HG02006,0,-0.0942463624135656
HG02008,1,0.0
HG02009,0,0.037531724396192595
HG02010,0,0.0
HG02012,1,-0.0653099269505865
HG02013,0,-0.2424349578733282
HG02014,1,-0.3380573620311045
HG02016,0,-0.2327612061458702
HG02017,0,-0.14926453345148
HG02019,0,-0.1021413522446972
HG02020,1,-0.0181867457438037
HG02023,0,-0.0363734914876074
HG02025,1,-0.0653099269505865
HG02026,1,-0.1021413522446972
HG02028,1,-0.0653099269505865
HG02029,0,-0.0471231812067828
HG02031,0,-0.0471231812067828
HG02032,0,-0.1674512791952837
HG02035,1,0.0
HG02040,0,0.0
HG02047,0,0.0
HG02048,0,-0.0653099269505865
HG02049,1,-0.0181867457438037
HG02050,0,-0.14926453345148
HG02051,1,-0.0181867457438037
HG02052,0,-0.3077448848239147
HG02053,1,-0.0471231812067828
HG02054,0,-0.4323037244446701
HG02057,0,-0.1124331081573693
HG02058,0,-0.1021413522446972
HG02060,0,-0.0181867457438037
HG02061,0,-0.1021413522446972
HG02064,1,-0.0181867457438037
HG02067,0,-0.1021413522446972
HG02069,0,-0.0471231812067828
HG02070,1,-0.0942463624135656
HG02072,0,-0.0653099269505865
HG02073,0,-0.38538341071175997
HG02075,1,-0.130619853901173
HG02076,0,-0.0471231812067828
HG02078,1,-0.1385148437323046
HG02079,1,-0.1203280979885009
HG02081,0,-0.0181867457438037
HG02082,0,-0.0653099269505865
HG02084,1,-0.1963877146582628
HG02085,1,-0.1021413522446972
HG02086,1,-0.1021413522446972
HG02087,0,-0.14926453345148
HG02088,1,-0.0363734914876074
HG02089,0,0.0
HG02090,1,-0.0942463624135656
HG02095,0,-0.0471231812067828
HG02102,1,-0.1674512791952837
HG02104,0,-0.0181867457438037
HG02105,1,-0.1889956960534972
HG02107,1,-0.0471231812067828
HG02108,1,-0.1124331081573693
HG02111,1,0.0
HG02113,1,-0.14926453345148
HG02116,1,-0.1021413522446972
HG02121,1,-0.0653099269505865
HG02122,0,0.0
HG02127,0,-0.0471231812067828
HG02128,1,-0.0471231812067828
HG02130,0,-0.0181867457438037
HG02131,1,-0.1021413522446972
HG02133,0,-0.0942463624135656
HG02134,1,-0.0653099269505865
HG02136,1,0.0
HG02137,1,0.0
HG02138,0,-0.14926453345148
HG02139,1,-0.0181867457438037
HG02140,0,-0.0181867457438037
HG02141,0,-0.0181867457438037
HG02142,1,-0.14926453345148
HG02143,1,-0.14926453345148
HG02144,0,-0.0471231812067828
HG02146,0,-0.14926453345148
HG02147,0,0.0
HG02150,0,-0.14926453345148
HG02151,0,-0.1124331081573693
HG02152,0,-0.0181867457438037
HG02153,0,-0.2145744604020665
HG02154,0,-0.1124331081573693
HG02155,0,0.0
HG02156,1,-0.0181867457438037
HG02164,0,-0.1963877146582628
HG02165,1,-0.1124331081573693
HG02166,0,-0.0363734914876074
HG02178,0,0.0
HG02179,1,0.0
HG02180,0,-0.1203280979885009
HG02181,0,-0.3167158126467637
HG02182,1,-0.0653099269505865
HG02184,0,-0.1021413522446972
HG02185,1,-0.0471231812067828
HG02186,1,-0.22246945023319808
HG02187,0,0.0
HG02188,0,-0.1203280979885009
HG02190,1,-0.0181867457438037
HG02215,0,-0.0942463624135656
HG02219,1,0.0
HG02220,0,-0.0471231812067828
HG02221,0,-0.0471231812067828
HG02223,0,-0.1021413522446972
HG02224,0,-0.23611887726028
HG02230,1,-0.0653099269505865
HG02231,1,-0.0834966726943902
HG02232,0,-0.1203280979885009
HG02233,0,-0.3226969930257032
HG02235,0,-0.0471231812067828
HG02236,0,0.0
HG02238,0,-0.0471231812067828
HG02239,0,-0.1963877146582628
HG02250,0,-0.0653099269505865
HG02252,0,-0.1963877146582628
HG02253,1,-0.1021413522446972
HG02255,0,0.0
HG02256,1,-0.0653099269505865
HG02259,1,-0.1674512791952837
HG02260,1,0.0
HG02262,1,0.0
HG02265,1,-0.1021413522446972
HG02266,1,-0.0942463624135656
HG02271,1,-0.0942463624135656
HG02272,0,-0.1021413522446972
HG02274,0,-0.0471231812067828
HG02275,1,-0.0942463624135656
HG02277,1,-0.0471231812067828
HG02278,0,-0.1674512791952837
HG02281,1,-0.0942463624135656
HG02282,1,-0.45049047018847377
HG02283,0,-0.14926453345148
HG02284,1,-0.1124331081573693
HG02285,1,-0.0942463624135656
HG02286,1,-0.0942463624135656
HG02291,0,-0.0653099269505865
HG02292,0,-0.29852906690296
HG02298,1,0.0
